,Date,Unix,Ticker,DE Ratio,Price,stock_p_change,SP500,sp500_p_change,Difference
101,2007-05-05 07:47:14,1178322434.0,acn,0.015,39.1,56.087824351297414,1495.920044,42.22340157330632,13.864422777991095
102,2007-06-05 04:17:34,1180988254.0,acn,0.015,41.24,64.63073852295409,1530.949951,45.55384196035723,19.076896562596858
103,2007-07-06 07:06:36,1183676796.0,acn,0.015,42.81,70.89820359281438,1530.439941,45.50535316757227,25.392850425242116
104,2008-04-07 01:42:51,1207503771.0,acn,0.004,36.77,46.78642714570859,1372.540039,30.49314629153971,16.293280854168884
105,2008-10-18 23:21:07,1224343267.0,acn,0.003,31.4,25.349301397205583,907.840027,-13.687835628504857,39.037137025710436
106,2008-12-02 16:28:13,1228206493.0,acn,0.003,29.98,19.68063872255489,848.8099980000001,-19.30006841663033,38.98070713918522
107,2008-12-21 20:10:46,1229861446.0,acn,0.001,32.21,28.582834331337324,885.2800289999999,-15.832709392257296,44.415543723594624
108,2004-01-25 05:32:05,1074979925.0,adbe,0.0,38.04,0.0,1143.939941,0.0,0.0
109,2004-08-21 23:10:00,1093101000.0,adbe,0.0,46.09,21.16193480546794,1095.170044,-4.263326705540752,25.425261511008692
110,2004-11-12 17:19:37,1100251177.0,adbe,0.0,58.1,52.733964248159836,1184.170044,3.5168020241370233,49.217162224022815
111,2005-02-07 16:20:07,1107764407.0,adbe,0.0,63.67,67.3764458464774,1201.719971,5.05096709443419,62.3254787520432
112,2005-04-05 04:12:22,1112645542.0,adbe,0.0,66.58,75.02628811777076,1181.390015,3.2737797377073887,71.75250838006338
113,2005-08-31 10:51:30,1125456690.0,adbe,0.0,27.12,-28.706624605678225,1220.329956,6.6777994422698415,-35.384424047948066
114,2006-02-21 13:18:21,1140499101.0,adbe,0.0,37.8,-0.630914826498428,1283.030029,12.158862805193364,-12.789777631691791
115,2006-04-07 10:36:37,1144377397.0,adbe,0.0,36.1,-5.099894847528911,1295.5,13.248952464017504,-18.348847311546415
116,2006-06-23 19:31:40,1151062300.0,adbe,0.0,30.5,-19.82124079915878,1244.5,8.790676450381927,-28.611917249540706
117,2006-11-28 09:44:25,1164678265.0,adbe,0.0,40.22,5.730809674027339,1386.719971,21.22314479095541,-15.492335116928071
118,2007-01-27 16:50:33,1169887833.0,adbe,0.0,39.26,3.207150368033646,1440.130005,25.89209917271346,-22.684948804679816
119,2007-03-09 02:36:54,1173379014.0,adbe,0.0,39.08,2.73396424815983,1402.839966,22.63230924288532,-19.89834499472549
120,2007-03-15 06:30:18,1173911418.0,adbe,0.0,39.3,3.3123028391167137,1392.280029,21.70918936381468,-18.396886524697965
121,2007-03-28 17:43:54,1175075034.0,adbe,0.0,42.14,10.778128286014725,1417.22998,23.890243639984938,-13.112115353970212
122,2007-04-29 08:01:44,1177804904.0,adbe,0.0,42.89,12.749737118822296,1494.25,30.62311634068557,-17.873379221863274
123,2007-04-30 09:07:29,1177895249.0,adbe,0.0,42.89,12.749737118822296,1482.369995,29.584599843952812,-16.834862725130517
124,2007-05-01 10:38:04,1177987084.0,adbe,0.0,41.56,9.25341745531021,1486.300049,29.928154069060504,-20.674736613750294
125,2007-05-30 21:47:54,1180532874.0,adbe,0.0,43.22,13.617245005257622,1530.22998,33.76838461137358,-20.151139606115954
126,2007-05-31 04:45:00,1180557900.0,adbe,0.0,43.22,13.617245005257622,1530.619995,33.802478621559025,-20.185233616301403
127,2007-06-30 20:56:00,1183208160.0,adbe,0.0,40.15,5.546792849631965,1506.339966,31.67998703526341,-26.133194185631446
128,2007-10-18 06:04:41,1192658681.0,adbe,0.0,45.97,20.846477392218716,1540.079956,34.62944170423016,-13.782964312011444
129,2008-01-23 23:45:57,1201103157.0,adbe,0.0,34.33,-9.752891692954787,1338.599976,17.016630683411016,-26.769522376365803
130,2008-12-04 14:30:57,1228372257.0,adbe,0.08,22.54,-40.7465825446898,845.2199710000001,-26.11325641264588,-14.63332613204392
131,2008-12-05 00:15:55,1228407355.0,adbe,0.08,20.44,-46.267087276550996,876.070007,-23.416433363261685,-22.85065391328931
132,2008-12-17 11:42:55,1229485375.0,adbe,0.08,22.32,-41.32492113564668,904.419983,-20.938158500752976,-20.386762634893707
133,2008-12-20 21:49:14,1229780954.0,adbe,0.079,22.13,-41.824395373291274,904.419983,-20.938158500752976,-20.886236872538298
134,2004-01-20 06:29:18,1074551358.0,adi,0.0,50.5,0.0,1138.77002,0.0,0.0
135,2004-05-12 18:46:27,1084358787.0,adi,0.0,45.04,-10.811881188118813,1097.280029,-3.643403871837083,-7.168477316281729
136,2004-06-22 09:09:13,1087866553.0,adi,0.0,45.03,-10.831683168316829,1134.410034,-0.38286799998474985,-10.448815168332079
137,2004-08-10 02:07:28,1092074848.0,adi,0.0,35.92,-28.87128712871287,1079.040039,-5.24513114597098,-23.62615598274189
138,2004-11-11 09:56:15,1100138175.0,adi,0.0,38.5,-23.762376237623762,1173.47998,3.0480219351050475,-26.81039817272881
139,2005-01-24 03:34:28,1106508868.0,adi,0.0,34.47,-31.742574257425744,1163.75,2.1935930487527298,-33.936167306178476
140,2005-03-17 01:05:45,1110992745.0,adi,0.0,35.92,-28.87128712871287,1190.209961,4.517149213324047,-33.38843634203692
141,2005-04-08 23:33:20,1112974400.0,adi,0.0,35.67,-29.366336633663366,1181.199951,3.725943803824422,-33.09228043748779
142,2005-09-07 23:00:53,1126105253.0,adi,0.0,36.88,-26.970297029702966,1236.359985,8.569769425436764,-35.54006645513973
143,2005-10-31 08:19:48,1130717988.0,adi,0.0,34.61,-31.465346534653467,1207.01001,5.992429445938526,-37.45777598059199
144,2006-12-06 22:26:10,1165415170.0,adi,0.0,33.57,-33.524752475247524,1412.900024,24.07246407839224,-57.59721655363977
145,2007-02-20 18:32:29,1171967549.0,adi,0.0,32.97,-34.71287128712871,1459.680054,28.180407664753943,-62.89327895188266
146,2007-04-05 11:21:28,1175743288.0,adi,0.0,35.37,-29.960396039603964,1443.76001,26.782404229433443,-56.7428002690374
147,2008-01-23 20:59:26,1201093166.0,adi,0.0,27.74,-45.069306930693074,1338.599976,17.54787643601647,-62.61718336670954
148,2008-04-17 12:21:31,1208406091.0,adi,0.0,31.44,-37.742574257425744,1365.560059,19.915350335619124,-57.65792459304487
149,2008-10-14 20:39:34,1223987974.0,adi,0.0,22.77,-54.910891089108915,998.01001,-12.360705632204821,-42.550185456904096
150,2008-12-12 10:52:17,1229050337.0,adi,0.0,18.46,-63.445544554455445,879.7299800000001,-22.747353324247143,-40.6981912302083
151,2008-12-18 00:52:29,1229532749.0,adi,0.0,19.68,-61.02970297029703,885.2800289999999,-22.259981080288718,-38.76972189000831
152,2003-11-12 17:41:28,1068630088.0,adm,0.733,14.48,0.0,1058.530029,0.0,0.0
153,2004-01-31 04:11:22,1075493482.0,adm,0.703,15.66,8.149171270718229,1128.47998,6.608216024450645,1.5409552462675844
154,2004-04-14 16:44:25,1081932265.0,adm,0.789,16.81,16.091160220994464,1128.170044,6.578936174894283,9.512224046100181
155,2004-06-19 13:33:48,1087623228.0,adm,0.848,16.28,12.43093922651934,1133.560059,7.088134294204316,5.342804932315024
156,2004-11-30 07:08:52,1101769732.0,adm,0.613,21.23,46.61602209944751,1173.819946,10.891511231751752,35.72451086769576
157,2005-01-26 00:58:06,1106672286.0,adm,0.613,22.65,56.42265193370164,1174.069946,10.915128889555579,45.507523044146055
158,2005-02-08 21:21:16,1107868876.0,adm,0.613,23.71,63.74309392265194,1202.300049,13.58204453923904,50.161049383412895
159,2005-02-14 20:39:46,1108384786.0,adm,0.528,24.5,69.1988950276243,1206.140015,13.944808551104405,55.2540864765199
160,2006-04-06 18:53:48,1144320828.0,adm,0.528,37.05,155.87016574585633,1309.040039,23.66583877045589,132.20432697540045
161,2006-04-07 06:53:49,1144364029.0,adm,0.528,36.92,154.97237569060772,1295.5,22.386702739445855,132.58567295116185
162,2006-04-12 00:58:21,1144774701.0,adm,0.528,36.55,152.4171270718232,1288.119995,21.689509008723647,130.72761806309956
163,2006-04-22 19:30:52,1145705452.0,adm,0.528,37.86,161.46408839779005,1309.930054,23.749919049296984,137.71416934849307
164,2006-04-23 14:17:44,1145773064.0,adm,0.528,37.86,161.46408839779005,1311.459961,23.894450329287732,137.56963806850231
165,2006-04-24 19:49:42,1145879382.0,adm,0.528,38.45,165.5386740331492,1308.109985,23.577975982011562,141.96069805113763
166,2006-04-28 06:30:41,1146177041.0,adm,0.528,36.19,149.9309392265193,1310.609985,23.814152560049862,126.11678666646945
167,2006-05-16 14:27:00,1147760820.0,adm,0.528,43.1,197.65193370165747,1292.079956,22.06360902398169,175.58832467767579
168,2007-02-20 08:05:08,1171929908.0,adm,0.541,35.88,147.79005524861878,1459.680054,37.89689607379101,109.89315917482777
169,2007-03-07 08:11:55,1173226315.0,adm,0.541,32.96,127.62430939226519,1391.969971,31.50028179313938,96.12402759912581
170,2007-04-09 12:40:37,1176093637.0,adm,0.541,37.02,155.66298342541438,1444.609985,36.47321714290261,119.18976628251177
171,2007-06-18 03:24:32,1182108272.0,adm,0.597,34.57,138.74309392265195,1531.050049,44.63926455127518,94.10382937137678
172,2007-06-19 05:10:54,1182201054.0,adm,0.597,34.75,139.98618784530385,1533.699951,44.88960246587393,95.09658537942991
173,2007-10-12 05:57:34,1192139854.0,adm,0.47,34.9,141.0220994475138,1561.800049,47.54423646114624,93.47786298636755
174,2008-01-23 23:14:44,1201101284.0,adm,0.62,40.85,182.11325966850828,1338.599976,26.458384677530955,155.65487499097733
175,2009-01-09 16:47:55,1231490875.0,adm,0.628,27.94,92.95580110497238,890.349976,-15.88807576473582,108.8438768697082
176,2004-05-12 18:03:39,1084356219.0,adp,0.015,45.7,0.0,1097.280029,0.0,0.0
177,2006-05-29 06:22:46,1148854966.0,adp,0.012,45.98,0.6126914660831378,1280.160034,16.666666681855737,-16.0539752157726
178,2006-06-27 09:26:37,1151371597.0,adp,0.012,44.48,-2.6695842450765994,1239.199951,12.933792491360474,-15.603376736437074
179,2007-02-20 18:32:39,1171967559.0,adp,0.012,50.7,10.940919037199125,1459.680054,33.027123015286364,-22.08620397808724
180,2007-04-28 09:46:50,1177724810.0,adp,0.012,45.17,-1.1597374179431095,1495.420044,36.28426695807474,-37.44400437601785
181,2007-05-28 15:46:58,1180338418.0,adp,0.007,49.23,7.724288840262568,1515.72998,38.13520158398874,-30.410912743726172
182,2007-06-30 05:05:33,1183151133.0,adp,0.007,48.47,6.061269146608305,1506.339966,37.279447924774,-31.218178778165694
183,2007-10-22 09:12:40,1193015560.0,adp,0.008,47.52,3.982494529540482,1506.329956,37.27853566903841,-33.29604113949793
184,2008-01-23 19:35:35,1201088135.0,adp,0.078,38.56,-15.62363238512035,1338.599976,21.992558018204843,-37.61619040332519
185,2008-12-07 07:53:01,1228607581.0,adp,0.288,37.59,-17.746170678336977,845.2199710000001,-22.971352010271566,5.225181331934589
186,2003-10-03 16:48:40,1065170920.0,adsk,0.0,18.44,0.0,1029.849976,0.0,0.0
187,2004-06-20 07:36:21,1087688181.0,adsk,0.0,39.4,113.66594360086766,1132.050049,9.923782626761938,103.74216097410573
188,2004-08-03 23:39:21,1091547561.0,adsk,0.0,39.96,116.70281995661604,1099.689941,6.781566891059492,109.92125306555654
189,2005-02-25 15:10:44,1109315444.0,adsk,0.0,29.83,61.767895878524925,1211.369995,17.625870100520356,44.142025778004566
190,2005-04-19 09:08:08,1113872888.0,adsk,0.0,31.69,71.85466377440348,1152.780029,11.93669523375316,59.91796854065032
191,2007-03-09 02:37:05,1173379025.0,adsk,0.0,38.53,108.94793926247289,1402.839966,36.21789568308928,72.7300435793836
192,2007-03-11 12:08:50,1173586130.0,adsk,0.0,38.54,109.00216919739694,1401.890015,36.12565399525727,72.87651520213967
193,2007-04-07 14:32:35,1175927555.0,adsk,0.0,39.55,114.47939262472882,1439.369995,39.76501709410149,74.71437553062734
194,2007-05-29 18:50:01,1180435801.0,adsk,0.0,44.53,141.48590021691973,1518.109985,47.4107899576239,94.07511025929583
195,2007-12-24 21:50:49,1198504249.0,adsk,0.0,51.02,176.6811279826464,1496.449951,45.30756769178194,131.37356029086445
196,2008-01-23 23:44:14,1201103054.0,adsk,0.0,40.75,120.9869848156182,1338.599976,29.980094887141117,91.00688992847708
197,2008-03-02 21:47:36,1204465656.0,adsk,0.0,31.09,68.60086767895878,1367.680054,32.803814717960435,35.79705296099834
198,2004-09-24 17:33:50,1096018430.0,aee,0.804,46.07,0.0,1110.109985,0.0,0.0
199,2004-11-02 15:30:15,1099380615.0,aee,0.804,48.01,4.210983286303446,1130.560059,1.84216647686489,2.3688168094385564
200,2005-03-05 21:55:16,1110030916.0,aee,0.974,51.83,12.502713262426738,1210.079956,9.005411387232948,3.4973018751937897
201,2005-12-16 06:43:01,1134686581.0,aee,0.863,52.32,13.566312133709571,1267.319946,14.16165633353888,-0.5953441998293094
202,2006-01-10 11:29:29,1136863769.0,aee,0.863,51.66,12.133709572389833,1289.689941,16.176771529534527,-4.043061957144694
203,2007-02-20 06:12:12,1171923132.0,aee,0.965,53.51,16.14933796396787,1459.680054,31.489678835741653,-15.340340871773783
204,2007-12-15 01:09:10,1197652150.0,aee,1.02,53.77,16.7136965487302,1486.589966,33.91375504112774,-17.20005849239754
205,2008-01-23 19:17:07,1201087027.0,aee,1.02,46.34,0.5860646841762603,1338.599976,20.58264443049757,-19.99657974632131
206,2009-02-21 00:56:51,1235149011.0,aee,1.02,25.73,-44.15020620794443,788.419983,-28.9782099383603,-15.171996269584128
207,2007-03-17 16:26:12,1174119972.0,aeo,94.51,29.89,0.0,1387.170044,0.0,0.0
208,2007-09-20 19:04:16,1190286256.0,aeo,94.51,25.61,-14.319170291067252,1518.75,9.485495781078159,-23.80466607214541
209,2007-10-13 18:24:50,1192271090.0,aeo,94.51,24.43,-18.266978922716632,1562.469971,12.637234184679382,-30.904213107396014
210,2008-01-24 01:42:43,1201110163.0,aeo,94.51,22.64,-24.25560388089662,1352.069946,-2.530338522794678,-21.72526535810194
211,2008-12-08 10:59:42,1228705182.0,aeo,0.054,9.73,-67.44730679156909,909.7000119999999,-34.42043995004264,-33.02686684152645
212,2009-01-12 14:36:10,1231742170.0,aeo,0.054,10.13,-66.10906657745065,870.26001,-37.263638746800964,-28.845427830649683
213,2009-03-07 19:29:00,1236425340.0,aeo,0.054,8.91,-70.19069923051188,712.869995,-48.609761428787024,-21.580937801724858
214,2004-08-03 23:58:46,1091548726.0,aep,1.754,31.64,0.0,1099.689941,0.0,0.0
215,2004-10-10 13:54:05,1097387645.0,aep,1.739,32.38,2.3388116308470353,1130.650024,2.815346566855606,-0.47653493600857066
216,2005-04-04 22:37:45,1112625465.0,aep,1.435,33.96,7.332490518331227,1176.119995,6.950145777499653,0.38234474083157366
217,2007-03-07 02:53:36,1173207216.0,aep,1.342,45.33,43.26801517067003,1391.969971,26.57840352110667,16.689611649563364
